District,Year,Month,Head of Account,Major Head,Sub Major Head,Minor Head,Group Sub Head,Sub Head,Detailed Head,Sub Detailed Head,Plan/Non Plan,Voted/Charged,Major Head Type,Major Head Description,Sub Major Head Description,Minor Head Description,Group Sub Head Description,Sub Head Description,Detailed Head Description,Sub Detailed Head Description,Amount
WESTGODAVARI,2016,JUNE,2202021090004010018NVN,2202,2,109,0,4,10,18,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Encashment of Earned Leave,97909
WESTGODAVARI,2016,JUNE,2202021090004310311NVN,2202,2,109,0,4,310,311,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Grants-in-Aid,Grants-in-Aid towards Salaries,609055
WESTGODAVARI,2016,JUNE,2202021090004310312NVN,2202,2,109,0,4,310,312,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Grants-in-Aid,Other Grants-in-Aid,0
WESTGODAVARI,2016,JUNE,2202021090004310318NVN,2202,2,109,0,4,310,318,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Grants-in-Aid,Obsequies Charges,15000
WESTGODAVARI,2016,JUNE,2202021100004310311NVN,2202,2,110,0,4,310,311,N,V,P,General Education,Secondary Education,Assistance to Non-Government Secondary Schools,Not Applicable,Assistance to Aided Secondary Schools,Grants-in-Aid,Grants-in-Aid towards Salaries,20230404
WESTGODAVARI,2016,JUNE,2202021100004310312NVN,2202,2,110,0,4,310,312,N,V,P,General Education,Secondary Education,Assistance to Non-Government Secondary Schools,Not Applicable,Assistance to Aided Secondary Schools,Grants-in-Aid,Other Grants-in-Aid,0
WESTGODAVARI,2016,JUNE,2211001030004010011NVN,2211,0,103,0,4,10,11,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Pay,29240
WESTGODAVARI,2016,JUNE,2211001030004010012NVN,2211,0,103,0,4,10,12,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Allowances,120
WESTGODAVARI,2016,JUNE,2211001030004010013NVN,2211,0,103,0,4,10,13,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Dearness Allowance,11943
WESTGODAVARI,2016,JUNE,2211001030004010015NVN,2211,0,103,0,4,10,15,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Interim Relief,3202
WESTGODAVARI,2016,JUNE,2211001030004010016NVN,2211,0,103,0,4,10,16,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,House Rent Allowance,5848
WESTGODAVARI,2016,JUNE,2211001030004010018NVN,2211,0,103,0,4,10,18,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Encashment of Earned Leave,0
WESTGODAVARI,2016,JUNE,2225032771122010011NVN,2225,3,277,11,22,10,11,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Pay,644840
WESTGODAVARI,2016,JUNE,2225032771122010012NVN,2225,3,277,11,22,10,12,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Allowances,2050
WESTGODAVARI,2016,JUNE,2225032771122010013NVN,2225,3,277,11,22,10,13,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Dearness Allowance,77714
WESTGODAVARI,2016,JUNE,2225032771122010016NVN,2225,3,277,11,22,10,16,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,House Rent Allowance,100866
WESTGODAVARI,2016,JUNE,2225032771122010017NVN,2225,3,277,11,22,10,17,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Medical Reimbursement,0
WESTGODAVARI,2016,JUNE,2225032771122010018NVN,2225,3,277,11,22,10,18,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Encashment of Earned Leave,0
WESTGODAVARI,2016,JUNE,2225032771122130131NVN,2225,3,277,11,22,130,131,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Office Expenses,"Service Postage, Telegram and Telephone Charges",17887
WESTGODAVARI,2016,JUNE,2225032771122130132NVN,2225,3,277,11,22,130,132,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Office Expenses,Other Office Expenses,40335
WESTGODAVARI,2016,JUNE,2225032771122130133NVN,2225,3,277,11,22,130,133,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Office Expenses,Water and Electricity Charges,120386
WESTGODAVARI,2016,JUNE,2225032771122140000NVN,2225,3,277,11,22,140,0,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,"Rents, Rates and Taxes",Not Applicable,469212
WESTGODAVARI,2016,JUNE,2225032771122210211NVN,2225,3,277,11,22,210,211,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Supplies and Materials,Materials and Supplies,0
WESTGODAVARI,2016,JUNE,2225032771122230000NVN,2225,3,277,11,22,230,0,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Cost of Ration/Diet Charges,Not Applicable,1365954
WESTGODAVARI,2016,JUNE,2225032771122300000NVN,2225,3,277,11,22,300,0,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Other Contractual Services,Not Applicable,0
WESTGODAVARI,2016,JUNE,2225032771122500503NVN,2225,3,277,11,22,500,503,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Other Charges,Other Expenditure,0
WESTGODAVARI,2016,JUNE,2235021020010010011NVN,2235,2,102,0,10,10,11,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,Pay,409940
WESTGODAVARI,2016,JUNE,2235021020010010012NVN,2235,2,102,0,10,10,12,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,Allowances,350
WESTGODAVARI,2016,JUNE,2235021020010010013NVN,2235,2,102,0,10,10,13,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,Dearness Allowance,48696
WESTGODAVARI,2016,JUNE,2235021020010010015NVN,2235,2,102,0,10,10,15,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,Interim Relief,0
WESTGODAVARI,2016,JUNE,2235021020010010016NVN,2235,2,102,0,10,10,16,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,House Rent Allowance,66303
WESTGODAVARI,2016,JUNE,2235021020010010017NVN,2235,2,102,0,10,10,17,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,Medical Reimbursement,8597
WESTGODAVARI,2016,JUNE,2235021020010010018NVN,2235,2,102,0,10,10,18,N,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Not Applicable,Services for Children in need of Care and Protection,Salaries,Encashment of Earned Leave,0
WESTGODAVARI,2016,JUNE,2235021021109110111NVN,2235,2,102,11,9,110,111,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),Domestic Travel Expenses,Travelling Allowance,0
WESTGODAVARI,2016,JUNE,2235021021109110114NVN,2235,2,102,11,9,110,114,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),Domestic Travel Expenses,Fixed Travelling Allowance,0
WESTGODAVARI,2016,JUNE,2235021021109130134NVN,2235,2,102,11,9,130,134,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),Office Expenses,Hiring of Private Vehicles,0
WESTGODAVARI,2016,JUNE,2235021021109240000NVN,2235,2,102,11,9,240,0,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),"Petrol, Oil and Lubricants",Not Applicable,0
WESTGODAVARI,2016,JUNE,2235021021109280283NVN,2235,2,102,11,9,280,283,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),Professional Services,Payments to Anganwadi Workers,0
WESTGODAVARI,2016,JUNE,2235021021109300000NVN,2235,2,102,11,9,300,0,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),Other Contractual Services,Not Applicable,0
WESTGODAVARI,2016,JUNE,2235021021109510511NVN,2235,2,102,11,9,510,511,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,State Development Schemes,Integrated Child Development Service (ICDS),Motor Vehicles,Maintenance of Office Vehicles,0
WESTGODAVARI,2016,JUNE,2235021021205010011NVN,2235,2,102,12,5,10,11,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,Pay,4869331
WESTGODAVARI,2016,JUNE,2235021021205010012NVN,2235,2,102,12,5,10,12,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,Allowances,39221
WESTGODAVARI,2016,JUNE,2235021021205010013NVN,2235,2,102,12,5,10,13,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,Dearness Allowance,638078
WESTGODAVARI,2016,JUNE,2235021021205010015NVN,2235,2,102,12,5,10,15,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,Interim Relief,16751
WESTGODAVARI,2016,JUNE,2235021021205010016NVN,2235,2,102,12,5,10,16,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,House Rent Allowance,699343
WESTGODAVARI,2016,JUNE,2235021021205010017NVN,2235,2,102,12,5,10,17,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,Medical Reimbursement,101581
WESTGODAVARI,2016,JUNE,2235021021205010018NVN,2235,2,102,12,5,10,18,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Salaries,Encashment of Earned Leave,0
WESTGODAVARI,2016,JUNE,2235021021205020021NVN,2235,2,102,12,5,20,21,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Wages,Daily Wage Employees,0
WESTGODAVARI,2016,JUNE,2235021021205110111NVN,2235,2,102,12,5,110,111,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Domestic Travel Expenses,Travelling Allowance,0
WESTGODAVARI,2016,JUNE,2235021021205110114NVN,2235,2,102,12,5,110,114,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Domestic Travel Expenses,Fixed Travelling Allowance,15300
WESTGODAVARI,2016,JUNE,2235021021205130131NVN,2235,2,102,12,5,130,131,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Office Expenses,"Service Postage, Telegram and Telephone Charges",8538
WESTGODAVARI,2016,JUNE,2235021021205130132NVN,2235,2,102,12,5,130,132,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Office Expenses,Other Office Expenses,0
WESTGODAVARI,2016,JUNE,2235021021205130133NVN,2235,2,102,12,5,130,133,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Office Expenses,Water and Electricity Charges,2388
WESTGODAVARI,2016,JUNE,2235021021205130134NVN,2235,2,102,12,5,130,134,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Office Expenses,Hiring of Private Vehicles,0
WESTGODAVARI,2016,JUNE,2235021021205140000NVN,2235,2,102,12,5,140,0,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),"Rents, Rates and Taxes",Not Applicable,201366
WESTGODAVARI,2016,JUNE,2235021021205240000NVN,2235,2,102,12,5,240,0,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),"Petrol, Oil and Lubricants",Not Applicable,0
WESTGODAVARI,2016,JUNE,2235021021205280283NVN,2235,2,102,12,5,280,283,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Professional Services,Payments to Anganwadi Workers,1627161
WESTGODAVARI,2016,JUNE,2235021021205300000NVN,2235,2,102,12,5,300,0,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Other Contractual Services,Not Applicable,77298
WESTGODAVARI,2016,JUNE,2235021021205310318NVN,2235,2,102,12,5,310,318,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Grants-in-Aid,Obsequies Charges,10000
WESTGODAVARI,2016,JUNE,2235021021205510511NVN,2235,2,102,12,5,510,511,P,V,P,Social Security and Welfare,Social Welfare,Child Welfare,Central Assistance to State Development Schemes,Integrated Child Development Service (ICDS),Motor Vehicles,Maintenance of Office Vehicles,0
WESTGODAVARI,2016,JUNE,2235027891108280283NVN,2235,2,789,11,8,280,283,P,V,P,Social Security and Welfare,Social Welfare,Special Component Plan for Scheduled Castes,State Development Schemes,Integrated Child Development Service (ICDS),Professional Services,Payments to Anganwadi Workers,0
WESTGODAVARI,2016,JUNE,2235027961105280283NVN,2235,2,796,11,5,280,283,P,V,P,Social Security and Welfare,Social Welfare,Tribal Areas Sub-Plan,State Development Schemes,Integrated Child Development Service (ICDS),Professional Services,Payments to Anganwadi Workers,0
WESTGODAVARI,2016,JUNE,2236021011109310312NVN,2236,2,101,11,9,310,312,P,V,P,Nutrition,Distribution of Nutritious Food and Beverages,Special Nutrition Programmes,State Development Schemes,Rajiv Gandhi Scheme for Empowerment of Adolescent Girls (SABLA),Grants-in-Aid,Other Grants-in-Aid,0
WESTGODAVARI,2016,JUNE,2236021011207310312NVN,2236,2,101,12,7,310,312,P,V,P,Nutrition,Distribution of Nutritious Food and Beverages,Special Nutrition Programmes,Central Assistance to State Development Schemes,Rajiv Gandhi Scheme for Empowerment of Adolescent Girls (SABLA),Grants-in-Aid,Other Grants-in-Aid,0
WESTGODAVARI,2016,JUNE,2236027891108310312NVN,2236,2,789,11,8,310,312,P,V,P,Nutrition,Distribution of Nutritious Food and Beverages,Special Component Plan for Scheduled Castes,State Development Schemes,Rajiv Gandhi Scheme for Empowerment of Adolescent Girls (SABLA),Grants-in-Aid,Other Grants-in-Aid,0
WESTGODAVARI,2016,JUNE,2236027891207310312NVN,2236,2,789,12,7,310,312,P,V,P,Nutrition,Distribution of Nutritious Food and Beverages,Special Component Plan for Scheduled Castes,Central Assistance to State Development Schemes,Rajiv Gandhi Scheme for Empowerment of Adolescent Girls (SABLA),Grants-in-Aid,Other Grants-in-Aid,0
WESTGODAVARI,2016,JUNE,7610008000010001000NVN,7610,0,800,0,10,1,0,N,V,P,"Loans to Government Servants etc.,",Not Applicable,Other Expenditure,Not Applicable,Advances to N.G.O's for education of their children and other Misc.purposes,Advances for N.G.Os. for Education of their children and other Miscellaneous purposes,Not Applicable,0
KRISHNA,2016,JAN,2202011010004010011NVN,2202,1,101,0,4,10,11,N,V,P,General Education,Elementary Education,Government Primary Schools,Not Applicable,Government Primary Schools,Salaries,Pay,91515
KRISHNA,2016,JAN,2202011010004010012NVN,2202,1,101,0,4,10,12,N,V,P,General Education,Elementary Education,Government Primary Schools,Not Applicable,Government Primary Schools,Salaries,Allowances,2050
KRISHNA,2016,JAN,2202011010004010013NVN,2202,1,101,0,4,10,13,N,V,P,General Education,Elementary Education,Government Primary Schools,Not Applicable,Government Primary Schools,Salaries,Dearness Allowance,10921
KRISHNA,2016,JAN,2202011010004010016NVN,2202,1,101,0,4,10,16,N,V,P,General Education,Elementary Education,Government Primary Schools,Not Applicable,Government Primary Schools,Salaries,House Rent Allowance,15718
KRISHNA,2016,JAN,2202011010004010018NVN,2202,1,101,0,4,10,18,N,V,P,General Education,Elementary Education,Government Primary Schools,Not Applicable,Government Primary Schools,Salaries,Encashment of Earned Leave,0
KRISHNA,2016,JAN,2202011010004210211NVN,2202,1,101,0,4,210,211,N,V,P,General Education,Elementary Education,Government Primary Schools,Not Applicable,Government Primary Schools,Supplies and Materials,Materials and Supplies,0
KRISHNA,2016,JAN,2202011020004310311NVN,2202,1,102,0,4,310,311,N,V,P,General Education,Elementary Education,"Assistance to Non-Govt., Primary Schools",Not Applicable,Assistane to Aided Primary Schools,Grants-in-Aid,Grants-in-Aid towards Salaries,64495162
KRISHNA,2016,JAN,2202011020004310312NVN,2202,1,102,0,4,310,312,N,V,P,General Education,Elementary Education,"Assistance to Non-Govt., Primary Schools",Not Applicable,Assistane to Aided Primary Schools,Grants-in-Aid,Other Grants-in-Aid,0
KRISHNA,2016,JAN,2202021090004010011NVN,2202,2,109,0,4,10,11,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Pay,9613095
KRISHNA,2016,JAN,2202021090004010012NVN,2202,2,109,0,4,10,12,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Allowances,10585
KRISHNA,2016,JAN,2202021090004010013NVN,2202,2,109,0,4,10,13,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Dearness Allowance,1471055
KRISHNA,2016,JAN,2202021090004010015NVN,2202,2,109,0,4,10,15,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Interim Relief,2943
KRISHNA,2016,JAN,2202021090004010016NVN,2202,2,109,0,4,10,16,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,House Rent Allowance,1211411
KRISHNA,2016,JAN,2202021090004010017NVN,2202,2,109,0,4,10,17,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Medical Reimbursement,8354
KRISHNA,2016,JAN,2202021090004010018NVN,2202,2,109,0,4,10,18,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Encashment of Earned Leave,67792
KRISHNA,2016,JAN,2202021090004010019NVN,2202,2,109,0,4,10,19,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Salaries,Leave Travel Concession,0
KRISHNA,2016,JAN,2202021090004310318NVN,2202,2,109,0,4,310,318,N,V,P,General Education,Secondary Education,Government Secondary Schools,Not Applicable,Government Secondary Schools,Grants-in-Aid,Obsequies Charges,15000
KRISHNA,2016,JAN,2202021100004310311NVN,2202,2,110,0,4,310,311,N,V,P,General Education,Secondary Education,Assistance to Non-Government Secondary Schools,Not Applicable,Assistance to Aided Secondary Schools,Grants-in-Aid,Grants-in-Aid towards Salaries,32710606
KRISHNA,2016,JAN,2211001030004010011NVN,2211,0,103,0,4,10,11,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Pay,53716
KRISHNA,2016,JAN,2211001030004010013NVN,2211,0,103,0,4,10,13,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Dearness Allowance,8162
KRISHNA,2016,JAN,2211001030004010015NVN,2211,0,103,0,4,10,15,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,Interim Relief,0
KRISHNA,2016,JAN,2211001030004010016NVN,2211,0,103,0,4,10,16,N,V,P,Family Welfare,Not Applicable,Maternity and Child Health,Not Applicable,Maternity and Child Health Centres,Salaries,House Rent Allowance,7790
KRISHNA,2016,JAN,2225032771122010011NVN,2225,3,277,11,22,10,11,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Pay,827856
KRISHNA,2016,JAN,2225032771122010012NVN,2225,3,277,11,22,10,12,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Allowances,2700
KRISHNA,2016,JAN,2225032771122010013NVN,2225,3,277,11,22,10,13,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Dearness Allowance,184761
KRISHNA,2016,JAN,2225032771122010015NVN,2225,3,277,11,22,10,15,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Interim Relief,9534
KRISHNA,2016,JAN,2225032771122010016NVN,2225,3,277,11,22,10,16,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,House Rent Allowance,127698
KRISHNA,2016,JAN,2225032771122010018NVN,2225,3,277,11,22,10,18,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Salaries,Encashment of Earned Leave,0
KRISHNA,2016,JAN,2225032771122130131NVN,2225,3,277,11,22,130,131,P,V,P,"Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities",Welfare of Backward Classes,Education,State Development Schemes,College Hostels for Boys and Girls,Office Expenses,"Service Postage, Telegram and Telephone Charges",0
